986460,"MACTAN",,8.0,10.300,123.967,24,PHL,5,CHN,Am
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
10/11/2005,07:00,311,1372,82,E,5,38,E,5,74,E,5,9036,E,5,450,E,5,8110,E,5,343,E,5,7,B,8,99,C,9,28.1,C,8,27.8,C,8,98,E,9,1007,B,8,250,B,8,0.7,B,8,8666,B,8,77777,B,8,6.5,F,9,,,,,,,0.0,1,?,0,5
10/11/2005,08:00,631,1372,194,E,5,40,E,5,176,E,5,21457,E,5,1916,E,5,19531,E,5,918,E,5,8,A,7,99,C,9,29.2,A,7,28.8,A,7,98,E,9,1008,A,7,250,A,7,1.0,A,7,8000,A,7,77777,A,7,7.0,F,9,,,,,,,0.0,1,?,0,5
10/11/2005,09:00,906,1372,291,E,5,32,E,5,270,E,5,32567,E,5,1821,E,5,30378,E,5,1518,E,5,8,B,8,99,C,9,29.9,C,8,29.4,C,8,97,E,9,1007,B,8,250,B,8,1.3,B,8,8666,B,8,77777,B,8,7.3,F,9,,,,,,,0.0,1,?,0,5
10/11/2005,10:00,1118,1372,373,E,5,30,E,5,349,E,5,42210,E,5,1764,E,5,39750,E,5,2024,E,5,8,B,8,99,C,9,30.5,C,8,29.7,C,8,96,E,9,1007,B,8,80,B,8,1.7,B,8,9333,B,8,77777,B,8,7.4,F,9,,,,,,,0.0,1,?,0,15
10/11/2005,11:00,1252,1372,435,E,5,32,E,5,406,E,5,49563,E,5,1961,E,5,46585,E,5,2305,E,5,8,A,7,99,C,9,31.0,A,7,29.7,A,7,93,E,9,1006,A,7,80,A,7,2.0,A,7,10000,A,7,77777,A,7,7.4,F,9,,,,,,,0.0,1,?,0,15
10/11/2005,12:00,1298,1372,480,E,5,43,E,5,439,E,5,54711,E,5,2778,E,5,50426,E,5,2421,E,5,8,B,8,99,C,9,31.5,C,8,29.2,C,8,88,E,9,1005,B,8,80,B,8,3.0,B,8,10000,B,8,77777,B,8,7.2,F,9,,,,,,,0.0,1,?,0,15
10/11/2005,13:00,1254,1372,484,E,5,57,E,5,432,E,5,54991,E,5,3765,E,5,49454,E,5,2450,E,5,8,B,8,99,C,9,31.6,C,8,28.6,C,8,84,E,9,1005,B,8,50,B,8,4.0,B,8,10000,B,8,77777,B,8,6.9,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,14:00,1122,1372,447,E,5,75,E,5,386,E,5,50424,E,5,4986,E,5,43836,E,5,2242,E,5,8,A,7,99,C,9,31.5,A,7,28.2,A,7,83,E,9,1004,A,7,50,A,7,5.0,A,7,10000,A,7,77777,A,7,6.7,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,15:00,912,1372,336,E,5,62,E,5,295,E,5,37491,E,5,3865,E,5,33109,E,5,1663,E,5,8,B,8,99,C,9,30.8,C,8,28.2,C,8,86,E,9,1004,B,8,50,B,8,4.7,B,8,10000,B,8,77777,B,8,6.7,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,16:00,638,1372,213,E,5,56,E,5,187,E,5,23480,E,5,2848,E,5,20737,E,5,979,E,5,8,B,8,99,C,9,30.0,C,8,28.3,C,8,91,E,9,1004,B,8,40,B,8,4.3,B,8,10000,B,8,10500,B,8,6.7,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,17:00,319,1372,91,E,5,48,E,5,79,E,5,9878,E,5,650,E,5,8688,E,5,370,E,5,8,A,7,99,C,9,29.3,A,7,28.3,A,7,94,E,9,1005,A,7,40,A,7,4.0,A,7,10000,A,7,10500,A,7,6.7,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,18:00,33,589,10,E,5,24,E,5,10,E,5,1105,E,5,0,E,5,1045,E,5,40,E,5,8,B,8,99,C,9,29.1,C,8,28.0,C,8,94,E,9,1006,B,8,40,B,8,3.3,B,8,10000,B,8,10500,B,8,6.6,F,9,,,,,,,0.0,1,?,0,17
10/11/2005,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,29.0,B,8,27.4,B,8,91,E,9,1006,B,8,10,B,8,2.7,B,8,10000,B,8,10500,B,8,6.3,F,9,,,,,,,0.0,1,?,0,13
10/11/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.9,A,7,27.0,A,7,90,E,9,1007,A,7,10,A,7,2.0,A,7,10000,A,7,10500,A,7,6.1,F,9,,,,,,,0.0,1,?,0,13
10/11/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.6,B,8,26.8,B,8,90,E,9,1007,B,8,10,B,8,2.3,B,8,10000,B,8,10500,B,8,6.1,F,9,,,,,,,0.0,1,?,0,13
10/11/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.3,B,8,26.5,B,8,90,E,9,1007,B,8,320,B,8,2.7,B,8,10000,B,8,10500,B,8,5.9,F,9,,,,,,,0.0,1,?,0,13
10/11/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,28.0,A,7,26.3,A,7,91,E,9,1007,A,7,320,A,7,3.0,A,7,10000,A,7,10500,A,7,5.8,F,9,,,,,,,0.0,1,?,0,13
10/11/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.4,B,8,25.9,B,8,92,E,9,1007,B,8,320,B,8,2.0,B,8,10000,B,8,10500,B,8,5.7,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.7,B,8,25.4,B,8,93,E,9,1006,B,8,320,B,8,1.0,B,8,10000,B,8,10500,B,8,5.5,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,26.1,A,7,25.0,A,7,94,E,9,1006,A,7,320,B,8,0.0,A,7,10000,A,7,10500,A,7,5.3,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.6,B,8,25.4,B,8,93,E,9,1006,B,8,320,B,8,0.2,B,8,10000,B,8,10500,B,8,5.5,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.2,B,8,25.8,B,8,92,E,9,1006,B,8,240,B,8,0.3,B,8,10000,B,8,10500,B,8,5.6,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.2,C,8,25.9,C,8,93,E,9,1006,B,8,240,B,8,0.5,B,8,10000,B,8,10500,B,8,5.7,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,06:00,29,557,10,E,5,17,E,5,9,E,5,1061,E,5,0,E,5,1023,E,5,39,E,5,8,B,8,99,C,9,27.8,C,8,26.4,C,8,92,E,9,1007,B,8,240,B,8,0.7,B,8,10000,B,8,10500,B,8,5.9,F,9,,,,,,,0.0,1,?,0,13
10/12/2005,07:00,311,1372,80,E,5,35,E,5,72,E,5,8800,E,5,442,E,5,7961,E,5,335,E,5,8,B,8,99,C,9,28.6,C,8,27.0,C,8,91,E,9,1007,B,8,240,B,8,0.8,B,8,10000,B,8,10500,B,8,6.1,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,08:00,630,1372,201,E,5,46,E,5,179,E,5,22159,E,5,2360,E,5,19931,E,5,935,E,5,8,A,7,99,C,9,29.3,A,7,27.5,A,7,90,E,9,1007,A,7,240,A,7,1.0,A,7,10000,A,7,10500,A,7,6.4,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,09:00,905,1372,305,E,5,40,E,5,278,E,5,34113,E,5,2468,E,5,31319,E,5,1564,E,5,8,B,8,99,C,9,29.8,C,8,27.9,C,8,90,E,9,1007,B,8,240,B,8,1.7,B,8,9666,B,8,10500,B,8,6.5,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,10:00,1117,1372,392,E,5,39,E,5,360,E,5,44370,E,5,2503,E,5,41056,E,5,2090,E,5,8,B,8,99,C,9,30.3,C,8,28.2,C,8,89,E,9,1006,B,8,120,B,8,2.3,B,8,9333,B,8,10500,B,8,6.7,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,11:00,1250,1372,455,E,5,42,E,5,417,E,5,51882,E,5,2732,E,5,47902,E,5,2373,E,5,8,A,7,99,C,9,30.6,A,7,28.4,A,7,88,E,9,1006,A,7,120,A,7,3.0,A,7,9000,A,7,10500,B,8,6.8,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,12:00,1296,1372,464,E,5,37,E,5,430,E,5,53108,E,5,2379,E,5,49532,E,5,2378,E,5,8,B,8,99,C,9,30.7,C,8,28.5,C,8,88,E,9,1005,B,8,120,B,8,2.7,B,8,9000,B,8,10500,B,8,6.8,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,13:00,1251,1372,441,E,5,35,E,5,409,E,5,50362,E,5,2247,E,5,47080,E,5,2327,E,5,8,B,8,99,C,9,30.7,C,8,28.5,C,8,88,E,9,1004,B,8,170,B,8,2.3,B,8,9000,B,8,10500,B,8,6.8,F,9,,,,,,,0.2,1,B,8,5
10/12/2005,14:00,1119,1372,389,E,5,37,E,5,359,E,5,44043,E,5,2338,E,5,40922,E,5,2083,E,5,8,A,7,99,C,9,30.4,A,7,28.4,A,7,89,E,9,1004,A,7,170,A,7,2.0,A,7,9000,A,7,10500,A,7,6.8,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,15:00,909,1372,306,E,5,40,E,5,279,E,5,34226,E,5,2433,E,5,31437,E,5,1572,E,5,8,B,8,99,C,9,30.0,C,8,28.2,C,8,90,E,9,1004,B,8,170,B,8,2.3,B,8,9333,B,8,8000,B,8,6.7,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,16:00,635,1372,207,E,5,50,E,5,183,E,5,22795,E,5,2570,E,5,20344,E,5,958,E,5,8,B,8,99,C,9,29.6,C,8,27.9,C,8,91,E,9,1004,B,8,90,B,8,2.7,B,8,9666,B,8,5500,B,8,6.5,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,17:00,316,1372,85,E,5,40,E,5,76,E,5,9316,E,5,530,E,5,8329,E,5,353,E,5,9,A,7,99,C,9,29.2,A,7,27.7,A,7,92,E,9,1004,A,7,90,A,7,3.0,A,7,10000,A,7,3000,A,7,6.4,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,18:00,31,578,10,E,5,20,E,5,9,E,5,1083,E,5,0,E,5,1035,E,5,40,E,5,9,B,8,99,C,9,29.0,C,8,27.5,C,8,92,E,9,1005,B,8,90,B,8,2.7,B,8,10000,B,8,5500,B,8,6.4,F,9,,,,,,,0.0,1,?,0,5
10/12/2005,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,28.4,B,8,27.1,B,8,93,E,9,1005,B,8,320,B,8,2.3,B,8,10000,B,8,8000,B,8,6.2,F,9,,,,,,,0.0,1,?,0,25
10/12/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,28.0,A,7,26.8,A,7,93,E,9,1006,A,7,320,A,7,2.0,A,7,10000,A,7,10500,A,7,6.1,F,9,,,,,,,0.2,1,B,8,25
10/12/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.2,B,8,26.2,B,8,94,E,9,1006,B,8,320,B,8,2.0,B,8,10000,B,8,7900,B,8,5.8,F,9,,,,,,,0.2,1,B,8,25
10/12/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.4,B,8,25.6,B,8,95,E,9,1007,B,8,210,B,8,2.0,B,8,10000,B,8,5300,B,8,5.6,F,9,,,,,,,0.2,1,B,8,25
10/12/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,25.6,A,7,25.0,A,7,96,E,9,1007,A,7,210,A,7,2.0,A,7,10000,A,7,2700,A,7,5.3,F,9,,,,,,,0.0,1,B,8,25
10/12/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.6,B,8,25.1,B,8,97,E,9,1007,B,8,210,B,8,1.3,B,8,10000,B,8,2800,B,8,5.4,F,9,,,,,,,0.0,1,B,8,25
10/13/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,25.6,B,8,25.3,B,8,98,E,9,1006,B,8,210,B,8,0.7,B,8,10000,B,8,2900,B,8,5.5,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,25.6,A,7,25.4,A,7,99,E,9,1006,A,7,330,B,8,0.0,A,7,10000,A,7,3000,A,7,5.5,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,25.6,B,8,25.4,B,8,99,E,9,1006,B,8,330,B,8,0.7,B,8,10000,B,8,3000,B,8,5.5,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,25.5,B,8,25.5,B,8,100,E,9,1006,B,8,330,B,8,1.3,B,8,10000,B,8,77777,B,8,5.5,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,25.5,A,7,25.5,A,7,100,E,9,1006,A,7,330,A,7,2.0,A,7,10000,A,7,77777,A,7,5.5,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,06:00,29,557,10,E,5,19,E,5,9,E,5,1061,E,5,0,E,5,1019,E,5,39,E,5,6,B,8,99,C,9,26.4,C,8,26.4,C,8,100,E,9,1005,B,8,330,B,8,1.7,B,8,10000,B,8,77777,B,8,5.9,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,07:00,311,1373,82,E,5,38,E,5,74,E,5,9008,E,5,465,E,5,8086,E,5,341,E,5,7,B,8,99,C,9,27.5,C,8,27.5,C,8,100,E,9,1004,B,8,170,B,8,1.3,B,8,10000,B,8,10500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,1
10/13/2005,08:00,630,1373,194,E,5,40,E,5,175,E,5,21410,E,5,1955,E,5,19487,E,5,914,E,5,8,A,7,99,C,9,28.7,A,7,28.3,A,7,98,E,9,1003,A,7,170,A,7,1.0,A,7,10000,A,7,10500,A,7,6.7,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,09:00,904,1373,301,E,5,39,E,5,276,E,5,33716,E,5,2300,E,5,31061,E,5,1552,E,5,8,B,8,99,C,9,29.6,C,8,28.5,C,8,94,E,9,1004,B,8,170,B,8,1.3,B,8,9666,B,8,10500,B,8,6.8,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,10:00,1115,1373,396,E,5,42,E,5,362,E,5,44774,E,5,2647,E,5,41244,E,5,2102,E,5,8,B,8,99,C,9,30.4,C,8,28.5,C,8,90,E,9,1005,B,8,80,B,8,1.7,B,8,9333,B,8,77777,B,8,6.8,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,11:00,1248,1373,460,E,5,45,E,5,420,E,5,52444,E,5,2955,E,5,48147,E,5,2389,E,5,8,A,7,99,C,9,30.9,A,7,28.4,A,7,87,E,9,1006,A,7,80,A,7,2.0,A,7,9000,A,7,77777,A,7,6.8,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,12:00,1294,1373,482,E,5,46,E,5,439,E,5,55007,E,5,3006,E,5,50490,E,5,2435,E,5,8,B,8,99,C,9,31.1,C,8,28.5,C,8,86,E,9,1005,B,8,80,B,8,3.0,B,8,9333,B,8,77777,B,8,6.8,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,13:00,1249,1373,469,E,5,50,E,5,424,E,5,53395,E,5,3273,E,5,48618,E,5,2414,E,5,8,B,8,99,C,9,31.1,C,8,28.5,C,8,86,E,9,1004,B,8,50,B,8,4.0,B,8,9666,B,8,10500,B,8,6.8,F,9,,,,,,,0.0,1,?,0,1
10/13/2005,14:00,1117,1373,424,E,5,59,E,5,376,E,5,47834,E,5,3852,E,5,42729,E,5,2183,E,5,8,A,7,99,C,9,30.8,A,7,28.4,A,7,87,E,9,1003,A,7,50,A,7,5.0,A,7,10000,A,7,10500,A,7,6.8,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,15:00,906,1373,325,E,5,55,E,5,289,E,5,36314,E,5,3426,E,5,32451,E,5,1627,E,5,8,B,8,99,C,9,30.2,C,8,28.1,C,8,89,E,9,1003,B,8,50,B,8,4.7,B,8,10000,B,8,8000,B,8,6.6,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,16:00,632,1373,214,E,5,60,E,5,187,E,5,23576,E,5,3111,E,5,20660,E,5,973,E,5,8,B,8,99,C,9,29.7,C,8,27.8,C,8,90,E,9,1003,B,8,250,B,8,4.3,B,8,10000,B,8,5500,B,8,6.5,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,17:00,313,1373,87,E,5,45,E,5,77,E,5,9499,E,5,619,E,5,8406,E,5,356,E,5,9,A,7,99,C,9,29.2,A,7,27.4,A,7,90,E,9,1003,A,7,250,A,7,4.0,A,7,10000,A,7,3000,A,7,6.3,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,18:00,30,567,10,E,5,23,E,5,9,E,5,1072,E,5,0,E,5,1020,E,5,39,E,5,8,B,8,99,C,9,29.0,C,8,27.2,C,8,90,E,9,1004,B,8,250,B,8,3.3,B,8,10000,B,8,3000,B,8,6.2,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.9,B,8,27.1,B,8,90,E,9,1005,B,8,360,B,8,2.7,B,8,10000,B,8,3000,B,8,6.2,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.7,A,7,27.0,A,7,91,E,9,1006,A,7,360,A,7,2.0,A,7,10000,A,7,3000,A,7,6.1,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.2,B,8,26.9,B,8,93,E,9,1006,B,8,360,B,8,2.0,B,8,10000,B,8,3000,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.7,B,8,26.8,B,8,95,E,9,1006,B,8,360,B,8,2.0,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,27.2,A,7,26.7,A,7,97,E,9,1006,A,7,360,A,7,2.0,A,7,10000,A,7,77777,A,7,6.0,F,9,,,,,,,0.0,1,?,0,2
10/13/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.0,B,8,26.5,B,8,97,E,9,1006,B,8,360,B,8,1.7,B,8,10000,B,8,77777,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.8,B,8,26.4,B,8,98,E,9,1006,B,8,210,B,8,1.3,B,8,10000,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.6,A,7,26.2,A,7,98,E,9,1006,A,7,210,A,7,1.0,A,7,10000,A,7,3000,A,7,5.8,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.1,B,8,25.7,B,8,98,E,9,1006,B,8,210,B,8,1.3,B,8,10000,B,8,3000,B,8,5.6,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.5,B,8,25.3,B,8,99,E,9,1006,B,8,210,B,8,1.7,B,8,10000,B,8,3000,B,8,5.5,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.0,A,7,24.8,A,7,99,E,9,1006,A,7,210,A,7,2.0,A,7,10000,A,7,3000,A,7,5.3,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,06:00,29,556,10,E,5,25,E,5,9,E,5,1063,E,5,0,E,5,1007,E,5,38,E,5,8,B,8,99,C,9,26.5,C,8,26.0,C,8,97,E,9,1006,B,8,210,B,8,1.7,B,8,9666,B,8,3000,B,8,5.7,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,07:00,310,1374,89,E,5,51,E,5,77,E,5,9691,E,5,703,E,5,8477,E,5,359,E,5,7,B,8,99,C,9,28.2,C,8,27.3,C,8,95,E,9,1006,B,8,210,B,8,1.3,B,8,9333,B,8,77777,B,8,6.3,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,08:00,629,1374,239,E,5,96,E,5,195,E,5,26160,E,5,5015,E,5,21480,E,5,1017,E,5,6,A,7,99,C,9,29.7,A,7,28.4,A,7,93,E,9,1007,A,7,210,A,7,1.0,A,7,9000,A,7,77777,A,7,6.8,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,09:00,903,1374,356,E,5,86,E,5,300,E,5,39579,E,5,5347,E,5,33539,E,5,1687,E,5,6,B,8,99,C,9,30.3,C,8,28.6,C,8,91,E,9,1006,B,8,210,B,8,1.7,B,8,9333,B,8,77777,B,8,6.9,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,10:00,1114,1374,444,E,5,76,E,5,383,E,5,50018,E,5,4985,E,5,43406,E,5,2223,E,5,6,B,8,99,C,9,30.6,C,8,28.6,C,8,89,E,9,1006,B,8,40,B,8,2.3,B,8,9666,B,8,77777,B,8,6.9,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,11:00,1247,1374,508,E,5,77,E,5,438,E,5,57609,E,5,5171,E,5,50106,E,5,2499,E,5,6,A,7,99,C,9,30.8,A,7,28.4,A,7,87,E,9,1005,A,7,40,A,7,3.0,A,7,10000,A,7,77777,A,7,6.8,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,12:00,1292,1374,550,E,5,94,E,5,462,E,5,62556,E,5,6428,E,5,52914,E,5,2569,E,5,5,B,8,99,C,9,31.0,C,8,28.4,C,8,86,E,9,1005,B,8,40,B,8,3.0,B,8,10000,B,8,77777,B,8,6.8,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,13:00,1247,1374,534,E,5,99,E,5,444,E,5,60517,E,5,6750,E,5,50706,E,5,2531,E,5,5,B,8,99,C,9,31.1,C,8,28.4,C,8,86,E,9,1004,B,8,50,B,8,3.0,B,8,10000,B,8,77777,B,8,6.8,F,9,,,,,,,0.0,1,?,0,2
10/14/2005,14:00,1114,1374,484,E,5,114,E,5,391,E,5,54358,E,5,7678,E,5,44263,E,5,2269,E,5,5,A,7,99,C,9,31.1,A,7,28.3,A,7,85,E,9,1003,A,7,50,A,7,3.0,A,7,10000,A,7,77777,A,7,6.7,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,15:00,903,1374,373,E,5,105,E,5,304,E,5,41430,E,5,6757,E,5,33961,E,5,1708,E,5,6,B,8,99,C,9,30.8,C,8,28.0,C,8,85,E,9,1003,B,8,50,B,8,4.0,B,8,10000,B,8,77777,B,8,6.6,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,16:00,629,1374,244,E,5,104,E,5,196,E,5,26730,E,5,5631,E,5,21626,E,5,1023,E,5,7,B,8,99,C,9,30.5,C,8,27.7,C,8,85,E,9,1003,B,8,360,B,8,5.0,B,8,10000,B,8,3000,B,8,6.4,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,17:00,310,1374,105,E,5,92,E,5,84,E,5,11405,E,5,1508,E,5,9182,E,5,392,E,5,8,A,7,99,C,9,30.2,A,7,27.4,A,7,85,E,9,1003,A,7,360,A,7,6.0,A,7,10000,A,7,3000,A,7,6.3,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,18:00,29,555,10,E,5,46,E,5,9,E,5,1065,E,5,0,E,5,961,E,5,37,E,5,7,B,8,99,C,9,29.9,C,8,27.1,C,8,85,E,9,1004,B,8,360,B,8,4.7,B,8,10000,B,8,3000,B,8,6.2,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,29.3,B,8,26.6,B,8,85,E,9,1005,B,8,10,B,8,3.3,B,8,10000,B,8,77777,B,8,6.0,F,9,,,,,,,0.0,1,?,0,29
10/14/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,28.8,A,7,26.2,A,7,86,E,9,1005,A,7,10,A,7,2.0,A,7,10000,A,7,77777,A,7,5.8,F,9,,,,,,,0.0,1,?,0,29
